time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-2.09363010473,-1.36893266286,22.623532148,6.16769499767,0.189684986942,0.0,-2.35937908378,-1.43210008332,5.60723926101,-0.0424418826827,0.0989386769571,0.0,476.0497566002031,476.7182482115632,474.16012572042246,476.92558457650784
3.6000000000000028,-2.2390896924,-1.45717866676,22.9620158874,6.16581039042,0.195287158926,0.0,-2.48976926598,-1.50958063682,5.67483933854,-0.015430382539,0.0788920399091,0.0,466.4245461639196,464.8627907156778,465.4759248957593,467.5849557019721
3.660000000000003,-2.39241319982,-1.5500627752,23.3041549593,6.16475168828,0.200272758445,0.0,-2.62142557943,-1.58660049845,5.72917550654,-0.0224892881099,0.090389408714,0.0,463.39138370224197,464.2997405303477,463.2596020195385,462.7041840824132
3.720000000000003,-2.55319328684,-1.64727146566,23.6468432658,6.16294371002,0.206294351962,0.0,-2.7384266448,-1.65381762292,5.69360776883,-0.0533557177666,0.115170385483,0.0,434.0652483804039,436.1490108891281,438.04206873195744,435.46660025329857
3.780000000000003,-2.72013706808,-1.74799489282,23.9827949027,6.16014745035,0.213085004885,0.0,-2.82698762436,-1.70390955041,5.50542751384,-0.035702489504,0.10886437267,0.0,382.35795099920034,381.77020728040475,382.07510016563083,383.7531571191941
3.840000000000003,-2.89475470749,-1.85304063077,24.3177782539,6.15839390295,0.219411041165,0.0,-2.99412603867,-1.79769457416,5.6593836796,-0.0186869994898,0.0975038906077,0.0,494.950814728559,494.1222969072377,493.0291626706531,494.28474647361514
3.900000000000003,-3.07934765812,-1.96363638946,24.6610573538,6.15674981782,0.225240485802,0.0,-3.15943535593,-1.88885191768,5.78211169353,-0.0571611236839,0.0964558324831,0.0,487.71515540110585,487.64401109142204,488.6160072938304,485.7383273664851
3.960000000000003,-3.27361217024,-2.07953595342,25.0100031607,6.15325922902,0.230828777362,0.0,-3.31651187378,-1.97472064911,5.84852930477,-0.0602877835791,0.0855097618923,0.0,473.07288436632297,472.2358170310834,472.9811130312314,472.73807060335554
4.020000000000002,-3.47635052741,-2.20006586272,25.3583857998,6.15006443462,0.235724830804,0.0,-3.44192938449,-2.04323140307,5.76424669773,-0.0419662510926,0.0723442721823,0.0,426.3862300491006,425.265345864437,425.0463098668067,426.6118930256728
4.080000000000001,-3.68754431884,-2.32522034453,25.7051435602,6.14722888079,0.23998362523,0.0,-3.59822750505,-2.12877711838,5.79369317733,-0.0607955285476,0.0681027711612,0.0,462.66794639216357,462.33744740509036,464.3962104934047,462.91521840907234
4.14,-3.90807574149,-2.45549106024,26.0530813466,6.14367277604,0.243876623399,0.0,-3.75317318643,-2.21386030205,5.80366561337,-0.0563780696485,0.0575132675337,0.0,459.2063750497891,458.3683120977287,457.6622969539745,458.0114904387522
4.199999999999998,-4.13830908166,-2.59111069255,26.4028409896,6.139936122,0.24739304478,0.0,-3.92154436102,-2.3070536817,5.85416508558,-0.0779464655228,0.060708550165,0.0,472.00934329552285,472.2580973445934,473.1713378049126,471.5048783517547
4.259999999999997,-4.37861261154,-2.73233216662,26.7551144608,6.13495648762,0.250529668048,0.0,-4.08886090231,-2.4007020579,5.88750782813,-0.0957108832664,0.0244915866219,0.0,470.1867475891605,467.37322646785844,469.2233313100145,467.83649173626713
4.319999999999996,-4.62815176301,-2.87876251367,27.1059593796,6.12881650504,0.251946989979,0.0,-4.22938306001,-2.48079217799,5.80729005727,-0.120815333599,0.021823823278,0.0,433.9966642588758,433.7727018736629,433.8460973213308,431.7226876362963
4.379999999999995,-4.88684303981,-3.03050425747,27.4545335236,6.12160953783,0.253801019975,0.0,-4.39383119615,-2.57785028427,5.81122440907,-0.118754426333,0.0446930034596,0.0,459.61886508433764,461.42851540097257,461.6387607957577,461.7889826552354
4.439999999999993,-5.15419258484,-3.18740565704,27.7984638306,6.11444193851,0.256749544851,0.0,-4.51828293505,-2.6527595687,5.65346571552,-0.120908374386,0.0568132729649,0.0,405.98802915760086,407.07610996885154,409.15924878260984,408.95317558427996
4.499999999999992,-5.42979544427,-3.34935913136,28.1355750333,6.10754097705,0.26060230784,0.0,-4.66889602138,-2.74624265402,5.58329868472,-0.105277213895,0.0759528982752,0.0,437.23583936153284,438.8309175300435,436.5972192679031,437.88759085397515
4.559999999999991,-5.71463433835,-3.51710030934,28.4688193397,6.1012333625,0.264777498385,0.0,-4.82619455933,-2.8456213698,5.52445250695,-0.104828232272,0.0521340541557,0.0,442.6972604286056,440.7360241835857,442.492042843668,442.5193073389826
4.6199999999999894,-6.00799839629,-3.69023409765,28.7948372275,6.09469726139,0.26854658445,0.0,-4.95315403433,-2.92603373709,5.34320606907,-0.118757128149,0.0784202097763,0.0,399.07446710387825,401.4705506685709,400.2105460997661,398.9282443254131
4.679999999999988,-6.31036965054,-3.8691721837,29.1145800437,6.08768487046,0.273902127336,0.0,-5.12636979022,-3.03910066061,5.31418884312,-0.113352153117,0.10502579608,0.0,450.6324188814437,452.7847380761488,452.50795515932845,452.93097999190957
4.739999999999987,-6.62399889314,-4.05552446833,29.4350749538,6.0814196375,0.280441252438,0.0,-5.3284475706,-3.17308424867,5.36763942655,-0.0908060802724,0.115910962372,0.0,479.7210935488138,480.55656137356976,479.316866181851,481.0187541095019
4.799999999999986,-6.94979503363,-4.24995123005,29.7582874546,6.07569637744,0.287620552755,0.0,-5.53199014529,-3.30815589387,5.40481418204,-0.106629309172,0.126246281153,0.0,476.27946242188625,477.08123508532645,479.70285416562615,478.49232507913905
4.859999999999984,-7.2880677085,-4.45265884905,30.083942523,6.06922408611,0.295980722764,0.0,-5.74438529526,-3.44915774381,5.44886311936,-0.11047711592,0.157403123526,0.0,482.6980888700104,485.05986870603573,481.9754251157759,481.6752015857079
4.919999999999983,-7.63843435964,-4.66335972427,30.4094352296,6.06258028312,0.30535502994,0.0,-5.9352708493,-3.57463247487,5.39991606199,-0.111240318302,0.153804294811,0.0,456.8700398341848,456.60530441339375,455.9669720875399,455.89546966052853
4.979999999999982,-8.00049441766,-4.88173515106,30.7320566124,6.05567456176,0.314701056703,0.0,-6.13414657038,-3.70497299834,5.35306748683,-0.124196138878,0.159424668338,0.0,459.71837835304507,460.18565378152675,459.0281376266313,457.9870450496097
5.0399999999999805,-8.37534679652,-5.10850986617,31.0537508834,6.04818737126,0.324468469913,0.0,-6.36163826221,-3.85460104882,5.36842541003,-0.125992937943,0.168783067877,0.0,481.1092685425768,481.8404273571953,482.09170762169407,481.9430645908117
